STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,SK,Slovakia,2020,,30.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,SK,Slovakia,2021,,30.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,SK,Slovakia,2022,,29.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,SK,Slovakia,2023,,29.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,TR,Türkiye,2018,,28.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,TR,Türkiye,2019,,28.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,TR,Türkiye,2020,,29.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,TR,Türkiye,2022,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,TR,Türkiye,2023,,29.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UA,Ukraine,2014,,29.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UA,Ukraine,2015,,29.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UA,Ukraine,2016,,29.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UA,Ukraine,2017,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UA,Ukraine,2018,,29.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UA,Ukraine,2019,,29.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UK,United Kingdom,2014,,30.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UK,United Kingdom,2015,,30.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UK,United Kingdom,2016,,31.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UK,United Kingdom,2017,,31.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,UK,United Kingdom,2018,,31.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,XK,Kosovo*,2016,,29.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,XK,Kosovo*,2017,,29.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,XK,Kosovo*,2018,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH2,Mean age of women at birth of second child,XK,Kosovo*,2019,,29.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2014,,31.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2016,,31.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2017,,31.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2018,,31.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2020,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2021,,32.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AL,Albania,2022,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AM,Armenia,2015,,30.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AM,Armenia,2016,,31.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AM,Armenia,2017,,31.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AM,Armenia,2018,,31.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AM,Armenia,2019,,31.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2014,,32.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2015,,32.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2016,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2017,,32.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2018,,32.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2019,,33.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2020,,33.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2021,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2022,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AT,Austria,2023,,33.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AZ,Azerbaijan,2014,,29.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AZ,Azerbaijan,2015,,29.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AZ,Azerbaijan,2016,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AZ,Azerbaijan,2017,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AZ,Azerbaijan,2018,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,AZ,Azerbaijan,2019,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2014,,32.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2015,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2016,,32.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2017,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2018,,32.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2019,,32.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2020,,32.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2021,,33.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2022,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BE,Belgium,2023,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2014,,28.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2015,,28.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2016,,29.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2017,,29.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2018,,29.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2019,,29.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2020,,29.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2021,,29.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2022,,29.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BG,Bulgaria,2023,,29.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BY,Belarus,2014,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BY,Belarus,2015,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BY,Belarus,2016,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BY,Belarus,2017,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,BY,Belarus,2018,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2014,,33.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2015,,33.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2016,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2017,,33.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2018,,33.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2019,,33.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2020,,33.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2021,,33.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2022,,33.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CH,Switzerland,2023,,34.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2014,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2015,,34.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2016,,34.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2017,,34.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2018,,34.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2019,,34.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2020,,34.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2021,,34.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2022,,33.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CY,Cyprus,2023,,33.7,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2014,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2015,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2016,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2017,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2018,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2019,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2020,,33.3,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2021,,33.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2022,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,CZ,Czechia,2023,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2014,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2015,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2016,,32.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2017,,33.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2018,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2019,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2020,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2021,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2022,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE,Germany,2023,,33.2,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2014,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2015,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2016,,32.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2017,,33.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2018,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2019,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2020,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2021,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2022,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DE_TOT,Germany including former GDR,2023,,33.2,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2014,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2015,,33.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2016,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2017,,33.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2018,,33.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2019,,34.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2020,,34.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2021,,34.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2022,,34.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,DK,Denmark,2023,,34.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2014,,32.8,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2015,,32.9,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2016,,32.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2017,,33.0,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2018,,33.0,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2019,,33.1,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2020,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2021,,33.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH3,Mean age of women at birth of third child,EA19,Euro area - 19 countries  (2015-2022),2022,,33.3,,bp,"break in time series, provisional",,
